40,49cb6aa84914c13a1aafe6ad09f7cb28,370354643,1932131,2009-06-18T17:24:09.530Z,2009-08-19T18:50:40.511Z
41,9300be0456a0c7f0c5d4a81031b97d2a,3187825434,1493267851,2014-07-12T00:24:23.583Z,2014-10-14T22:01:55.181Z
42,4c42fa809c3af093d848c063ed3ef032,79245360,170755697,2016-03-12T23:58:36.068Z,2016-03-14T02:16:29.490Z
43,dcba3d135eebf013f7071a85cd0262e7,158191807,325515431,2017-12-01T11:55:40.550Z,2018-02-15T19:57:15.777Z
44,2e73454611c3d6174208cf3d7133e7e2,339297101,621317866,2008-06-26T14:56:14.489Z,2008-07-30T02:10:33.714Z
45,7c6cd018cbbec406e38ff75829305cdf,3079899302,205866812,2007-02-23T14:54:43.308Z,2007-08-04T19:58:48.774Z
46,917ba91d2b01d34f8177ec7c4deb6e16,704864484,3061311382,2009-03-26T23:39:17.586Z,2009-06-24T12:52:07.994Z
47,faae3b8d092e7465a37f4dfa771d90ca,232665194,1567393171,2007-11-13T23:18:08.571Z,2007-11-26T09:48:33.699Z
48,608aeb7fc886dc5122b7ff1b5f03c565,2734210783,1061565506,2005-10-09T09:14:40.390Z,2006-03-22T19:00:26.448Z
49,e4a77c61539336198b747f06aa44f16f,3686488635,1466270269,2008-07-09T03:10:35.463Z,2008-09-29T01:14:36.231Z
50,d03b7fbf41e4ff71507f7cf273f04ad5,4787489040,469413304,2010-06-14T10:59:00.992Z,2010-08-10T01:18:25.477Z
51,82f7ec8ca649df8fb8d88f632427fca1,605946382,169294939,2010-04-21T02:20:36.599Z,2010-10-04T03:25:13.924Z
52,e3b99ca70bc5e3868a6933f7a26a3ec8,2965768133,45291791,2010-10-20T20:28:53.984Z,2011-02-01T16:09:47.214Z
53,0a2d8c3c769e011295d64aad57c0ab11,78565687,257792871,2014-04-04T21:19:31.117Z,2014-07-12T01:07:07.882Z
54,fe8f93112e93f7baf11080a75654d13d,2550287197,205511358,2013-02-04T08:43:04.907Z,2013-07-04T16:08:43.182Z
55,26aab18c60ebb7ecaf7181d1fb7b9875,238647297,14187282,2005-10-11T06:33:49.672Z,2005-10-14T04:08:24.368Z
56,10f71f8d3e6ffe85e16f7eddade68300,382710684,376991916,2005-01-20T02:23:52.341Z,2005-06-17T18:31:58.261Z
57,4e49f2875020e2589e9d29a1ff3f31b2,1430021666,299931072,2012-07-14T14:12:58.413Z,2012-08-17T14:57:03.802Z
58,92c8a02932d451bbf3736058c435b1c0,2307129572,55430541,2012-09-24T15:12:42.437Z,2012-12-04T22:40:45.431Z
59,9067f499401129cf1740cc3d501915b0,2184852668,158598050,2008-03-17T10:10:08.321Z,2008-07-21T06:01:47.549Z
60,0c5176c1df23cacfafe1e45ae0d2b44a,859421760,47525123,2012-02-24T02:41:06.074Z,2012-08-08T10:45:38.060Z
61,44e11d1bf78bd7468b28098a86d3c26b,241352228,2958830564,2012-04-27T04:32:10.556Z,2012-07-14T05:43:21.299Z
62,fc4175a3ddefd4f320a8ed8eac8eeee3,101703949,135081980,2006-08-29T05:40:28.051Z,2006-10-20T19:24:22.960Z
63,809598e8dc2cdb3421d95165ab21a08a,1201383242,119390437,2016-04-21T03:19:16.325Z,2016-09-21T14:48:57.055Z
64,231cc7273399cc91df8f5d452eea4283,71969051,366176410,2006-08-07T08:05:55.430Z,2006-11-21T20:13:22.764Z
65,928aaea385b8275934f99ecf8cd869ce,27555192,2396898858,2008-09-16T19:03:32.831Z,2009-02-26T10:53:21.391Z
66,3591a49ecde14f1506b07fda7322b798,2244888965,21528538,2007-12-03T04:15:08.202Z,2008-03-14T03:48:03.009Z
67,4486c6826a468bcacf36bfa63e4c181b,2167550256,3028437384,2017-05-03T17:22:55.906Z,2017-09-16T05:44:50.149Z
68,093057521501bfb3418333a93c11af68,431005631,270113558,2010-01-17T04:19:14.774Z,2010-04-19T07:45:15.063Z
69,42c72dda6f135cd53dc21c2ec28cad14,2876396697,2230650614,2016-06-04T02:25:31.683Z,2016-10-27T06:34:07.484Z
70,560448f8a657b4b0ba438764fb21521f,4583059336,396151535,2008-11-16T03:11:22.379Z,2008-11-23T05:20:41.879Z
71,e19f3f8af7b1a073cfade3b0178d9fcc,152805197,291179016,2007-01-04T01:58:09.103Z,2007-01-26T11:44:33.293Z
72,7b8fa7ad0c5967892b068b427e807969,42621961,14776632,2013-06-27T20:12:23.333Z,2013-11-19T00:22:15.844Z
73,e9b9759dbca526827bea823f8f6ef114,51684249,2560114934,2012-04-29T13:53:26.721Z,2012-08-12T09:04:18.174Z
74,e2f121c67d66ec0c020d95de49b1273c,156792362,350028677,2007-12-22T10:25:55.406Z,2008-01-24T16:41:25.834Z
75,34c999639ea514d1e3fb328806575f61,4881838580,2174274656,2016-12-03T17:31:16.975Z,2016-12-28T10:27:57.176Z
76,9cb52d48db3bf137d78e006a2734cbab,217779019,2358553202,2011-03-19T06:51:40.399Z,2011-06-05T17:33:44.929Z
77,34b2cca6d1439fa531c0850dee8a8eb2,125346858,3112591889,2015-09-02T12:47:27.719Z,2016-01-19T13:25:22.086Z
78,efd9c9f866f61fea0ad8a382441f0012,4411703592,2560114934,2014-04-08T04:14:26.221Z,2014-08-22T09:49:57.729Z
79,4cd24cae2d434f07551ee6b41105ba41,348781581,2888928558,2006-05-05T18:29:15.606Z,2006-07-12T08:16:17.868Z
80,c0b0eeb169691b2b6408af3075b3a6b2,379674789,367230581,2009-09-01T10:33:35.551Z,2009-10-15T14:03:35.215Z
81,2e73454611c3d6174208cf3d7133e7e2,1327886762,2216915498,2012-12-10T21:11:03.427Z,2013-05-14T14:38:38.100Z
82,8430d6b58ced27973b22c318d9557139,861020648,1524211860,2009-06-25T09:36:37.433Z,2009-11-25T17:07:43.800Z
83,3a241d366d65f3eb312e66919ba19e7b,134903276,296934954,2005-08-10T05:40:17.506Z,2005-11-09T23:22:36.905Z
84,b98d5b77b53fd4be0119a28a83a90e3e,3231059461,4085211,2013-05-09T21:13:10.725Z,2013-10-11T01:46:35.799Z
85,048d64d2ba61c23f6280663a7281ff19,712370244,3339891377,2012-02-09T23:39:10.708Z,2012-05-28T06:33:29.397Z
86,d3ba4664fc261e77e803633360fcf28e,113603444,1401473137,2010-09-25T03:52:04.227Z,2010-11-30T16:57:21.442Z
87,17d493273ff6e56faa9aa27dfa869958,517476877,1352232200,2012-10-14T00:50:02.078Z,2012-11-28T09:17:05.365Z
88,fe3a9e7583304a41e519c7e94dc9288e,1406286607,2498973313,2012-04-03T08:48:00.763Z,2012-06-04T16:49:29.680Z
89,8138ab30c277ca374ea1cd45f32c1f52,418214556,865498897,2010-02-24T17:35:25.247Z,2010-04-29T18:12:47.725Z
90,3c3fb445e294ec487e1f07ec46961bd0,121972853,3374965995,2010-02-22T12:37:56.919Z,2010-06-04T01:23:50.840Z
91,772e9f01189a301dcdd78363e06b3271,106676573,32578106,2015-08-10T12:20:44.658Z,2015-11-15T04:04:48.802Z
92,d160b9ad8d9c7c7ed1c207a77e9934cc,206178888,2812415210,2015-02-16T20:59:57.170Z,2015-03-29T23:11:45.042Z
93,a0ebec7f99c26409dc0d756f4ec83a61,3267992360,4021498395,2014-08-18T06:16:08.069Z,2014-11-07T02:21:54.477Z
94,e1eeb98b7d634f403649b1b17412cb5c,1422388616,2749912959,2011-05-30T03:21:29.558Z,2011-07-19T05:37:02.587Z
95,ffc1d14e019cda2056f7a65a9842eb52,3236381396,154116908,2009-05-24T14:39:23.531Z,2009-06-17T12:10:39.669Z
96,1d9f3764f72fa51567c0a67b269d9963,228668143,55430541,2008-07-14T12:32:20.064Z,2008-07-26T20:08:08.542Z
97,493a4e8630a358cedf1241675109b4ab,3141855392,169294939,2010-11-15T22:55:30.121Z,2010-12-06T12:05:04.991Z
98,3cd05f590dfc10b8986a3618ff472953,14770715,253697272,2005-02-20T22:19:18.250Z,2005-05-23T00:01:27.103Z
99,2aab1b94ee8ab6f7852a9a0380129cf6,55283638,409494909,2013-08-12T08:22:31.167Z,2013-10-19T19:04:14.280Z
100,261a802ff3fdf07df2225b3076075d77,123621149,489256712,2016-09-19T03:11:33.560Z,2017-02-26T16:14:03.582Z
101,dd26f11d944c0856c3d6e8e7107c04e7,1958082043,2984935889,2012-05-01T19:48:04.853Z,2012-07-18T02:12:35.958Z
102,a801a071909b6561962df79b40ef28b0,2394800863,146328581,2006-08-31T03:37:04.427Z,2007-02-01T21:33:54.138Z
103,3670e7a61c1440f3124dead03addcd41,198368615,308743404,2004-11-20T12:05:51.673Z,2005-05-04T06:24:18.628Z
104,0669d1acffbc127780e2038635b8167a,470961313,379400282,2011-08-14T15:43:36.916Z,2011-12-10T17:29:26.113Z
105,653f0a1b485de60aae8853bd6dd234f5,25725812,372393453,2006-11-28T12:09:22.325Z,2006-12-18T20:23:30.374Z
106,0510b198d6e8ed101f5fabf8f5a751f6,327198946,2374541620,2010-12-02T17:56:16.778Z,2011-05-07T23:12:52.137Z
107,e27875a83a604aa18807e7babea160bd,4333210042,2174274656,2005-08-01T14:42:53.735Z,2005-09-06T10:59:54.540Z
108,5daeb8fe5cbb5cfc02a844fcb6243095,34713362,254189449,2017-05-10T22:02:41.945Z,2017-10-02T20:45:59.634Z
109,0b7aa6628cb9635b3f3279fc03582fdc,431105217,2174274656,2012-08-17T05:59:34.272Z,2012-11-02T06:11:36.568Z
110,92d4be52103ae614d6af5456cf1f3fab,314777476,3154943103,2011-12-26T23:37:15.611Z,2012-01-14T10:59:03.523Z
111,10b3ed5f1c15741b2fb49a23afee8033,1018750992,1240436726,2013-01-13T06:17:29.377Z,2013-05-01T02:55:41.798Z
112,a0f5eee2d4493600eab3974ef29a7e4f,3579539959,3821741897,2006-02-02T11:05:01.388Z,2006-02-12T18:01:40.364Z
113,6804f1b6e70025ab4d9107909f710781,987925238,3411503980,2017-11-19T04:59:42.100Z,2018-04-01T16:26:30.021Z
114,314f0c6c0919c26dc776183444a3e61e,190982061,198939008,2011-09-23T22:52:18.635Z,2011-10-08T10:52:45.911Z
115,01b4b3ff9ca36022d57f57326af3ba1a,2468590084,460223984,2008-09-11T23:31:49.751Z,2008-11-13T07:52:18.069Z
116,93770d693f53cd739ba16189c57fad1b,125346858,3287258396,2017-02-23T22:59:47.186Z,2017-04-11T15:05:18.978Z
117,640aada722ef5129c03a1bb03e621f29,1253289876,2899576137,2009-03-25T07:51:04.498Z,2009-03-25T23:54:43.806Z
118,57859be2aec9e4f58e6966c5afb5ec09,114108107,14367333,2010-05-22T14:44:15.769Z,2010-06-30T09:25:07.718Z
119,2bcbd458b3756ca793cfc03227c2bec7,579890633,1000305042,2008-08-30T23:58:01.648Z,2009-02-02T17:25:00.849Z
120,7c005700a861a98e3a27a123c87266ff,1484553312,2953649770,2010-10-26T00:28:20.292Z,2010-10-29T16:23:36.351Z
121,6a22c75388f0323dff426a0cea6e58a2,244048115,316924211,2005-10-12T15:13:03.100Z,2005-12-03T16:35:23.893Z
122,10194d302d2a1bbb3297e4608b5de281,394339537,3122761118,2009-11-17T12:39:04.868Z,2010-03-24T20:08:35.989Z
123,fafbb648494fc53ab357e1e98fbaa611,1253082505,380409212,2007-06-12T22:02:20.185Z,2007-10-21T10:00:10.034Z
124,a9a5ca5c6241deb0c809d006ee3ae26b,87885762,114413189,2006-08-27T02:00:34.710Z,2006-10-01T19:24:47.077Z
125,bba07c0f8b75daa856330a53d40f0491,299536013,2583215300,2012-03-27T09:18:34.754Z,2012-05-10T20:25:50.769Z
126,fe0910fc3e275915b402c89043517f12,3079899302,578114959,2011-03-08T23:06:57.516Z,2011-07-21T19:08:25.318Z
127,4f926f0d6f00bf1fb786e211112d4127,109364642,2238527705,2016-05-21T23:10:12.653Z,2016-07-07T02:24:02.343Z
128,2656be03a337ce8e189f07a4a0bf11cc,4632496400,1684091124,2017-05-09T06:52:36.063Z,2017-06-19T01:37:05.414Z
129,76f1e1084c1f52ff9aa4e0ff5cb93588,96504643,25198291,2005-03-06T15:33:04.923Z,2005-06-24T21:26:56.675Z
130,7eb1b033801a0400dd0b2d51c7ab6b11,4886981794,2165007825,2009-04-06T06:55:56.060Z,2009-09-09T04:20:58.354Z
131,3838fe1a007c0907a56154b65f672414,1698537684,2689088438,2010-03-20T00:09:48.768Z,2010-04-07T02:45:30.887Z
132,705c8011113d828c5549f4ef42dffb5a,63835179,127778523,2007-02-24T10:17:08.896Z,2007-04-16T02:23:43.150Z
133,bc3832202b30ee221b4aa80b1f028f5c,1923463758,217129529,2017-12-25T16:17:48.569Z,2018-06-10T22:23:03.187Z
134,1822ca4d02ea802d83d0e39bf134732e,65778753,748902816,2012-02-11T02:47:00.387Z,2012-06-08T01:25:57.757Z
135,b9682ccb691a5ac3400b64350c174de7,3021538297,3064170557,2014-09-13T18:31:56.572Z,2015-01-18T14:51:37.770Z
136,f53d5ff7a3536eab837dc760ff8474e5,2811212223,554474111,2016-04-15T03:51:23.623Z,2016-07-23T14:49:59.448Z
137,85c168f965e9ff35d22fb57e9cf36a1e,1626778274,379257665,2011-02-21T19:15:45.048Z,2011-03-12T09:19:00.780Z
138,a89a8af2c188957007d2b28b3d0b53b1,4844992646,4893842357,2015-01-16T17:47:10.369Z,2015-04-06T10:13:32.659Z
139,0466b481fa925aa1d0d6f71f4730b330,170296342,602838468,2005-01-14T09:08:36.965Z,2005-02-11T09:56:43.143Z
140,b4e8a5abf2362930062262a6b7ee04f7,4915948279,21528538,2006-03-24T04:10:28.531Z,2006-06-08T06:18:03.985Z
141,a0fd1d3bbf9638eb4510fee494d008ef,29145494,1266558812,2008-07-13T21:33:41.769Z,2008-11-08T22:27:24.670Z
142,5ac4fdd2322b465cfb7f9e0fd2d14699,516756736,98343732,2008-10-16T15:50:12.710Z,2009-02-16T13:52:49.974Z
143,705c8011113d828c5549f4ef42dffb5a,273945732,358542767,2010-06-23T11:13:15.666Z,2010-06-25T22:43:43.359Z
144,529c3dae1ef411b60998186bfbc907b8,4886966194,508110082,2008-03-18T05:34:12.940Z,2008-04-21T09:31:51.087Z
145,c436320e6ffe73099000b077bc0522a1,2875108501,29758774,2009-02-07T01:07:42.314Z,2009-05-21T08:33:07.046Z
146,87695a43f10b5c02f105e9460a9a3d6a,34929057,64086791,2015-04-08T08:33:12.173Z,2015-06-04T15:30:33.582Z
147,655084eeb86f10e711e0a5ed9e4803b2,29823,410751910,2008-12-16T06:23:03.698Z,2008-12-18T08:30:03.798Z
148,bd090dad3dacdcf1b348b36b848fdb44,2910197713,2213206042,2006-03-19T05:25:01.224Z,2006-05-17T19:57:19.411Z
149,c45146f57afde792844da19bb90663ec,128027030,3010594606,2013-10-02T21:06:28.355Z,2013-10-26T21:11:21.074Z
150,2655a8f3649f281660aea37e201e8b99,16857259,391011687,2009-11-12T21:41:56.811Z,2009-11-23T08:51:55.919Z
151,c8a68f355965b686fc77affbccccdb1f,2687083182,17016308,2017-03-12T01:03:33.008Z,2017-04-20T18:51:55.198Z
152,94aafe2d37e6ff26cd05d7b8a20cb543,38956011,2565381618,2015-06-24T19:11:20.745Z,2015-06-30T23:43:46.332Z
153,4289c26abc82bf68dbe34ac6f314e1c4,1012551505,160248012,2010-06-22T19:09:39.498Z,2010-09-23T03:35:51.349Z
154,ac7fdef8b20b49836debbbdeccb59592,103215322,277139168,2010-11-23T03:52:39.821Z,2010-12-23T15:12:43.938Z
155,0157fde6f3c952d225c9bc17a2e30de8,3328490100,541819795,2010-07-09T12:58:30.643Z,2010-10-02T08:02:09.161Z
156,c792549fd7865822a02501c61b8fb113,17938955,396151535,2012-11-09T13:48:02.112Z,2013-03-06T08:18:26.256Z
157,81b3ad5c07a31fa67e4dc8643afa3275,2511106596,346258083,2011-11-19T21:48:45.239Z,2012-01-25T22:55:38.967Z
158,aac69066e32439369c3d35daec8c42a6,44951698,33613154,2016-08-14T10:28:07.300Z,2016-09-08T00:37:25.580Z
159,1e9876e6f7e98a6bb869341b4b56efd5,138727664,160248012,2015-03-28T10:10:55.817Z,2015-04-30T11:04:46.134Z
160,46c4c76cc40741ab53a8135b42e253c6,1317606817,600420510,2015-10-17T15:00:50.249Z,2015-11-25T01:00:43.164Z
161,a1a3e9c44fe7dd6fca2da771a6fd0f5a,252758709,450374166,2008-12-11T21:16:16.763Z,2008-12-19T19:04:50.502Z
162,022ee17ea2814088a945f16303355928,2869253391,2661597937,2005-03-25T08:45:42.393Z,2005-04-14T19:09:14.226Z
163,3febb773724770a3e5d4771d2450bace,1472863862,42490721,2015-11-12T19:08:21.635Z,2016-03-06T23:34:37.287Z
164,901a18021ee0b64dcdd075658a51f248,1870650955,105719786,2015-06-07T06:40:58.869Z,2015-07-04T09:59:17.108Z
165,a55dcf8ba5c4623245b508629e72342b,3646517424,975137407,2014-06-16T12:53:27.475Z,2014-06-23T13:18:01.258Z
166,5de474cebd15f55881599d31dfb983eb,3681117678,3290746761,2006-01-20T16:42:25.902Z,2006-05-10T02:18:31.295Z
167,9e717ffa60fc14f755cafbdd3a5c3b37,2416885579,4737671375,2004-11-18T18:22:09.278Z,2005-01-07T10:03:42.883Z
168,7c0033bbbd7da5b61d060e4bba0d6e4f,1722659180,2583215300,2014-10-27T03:18:22.103Z,2015-03-26T20:58:54.743Z
169,348f344247b0c1a935b1223072ef9d8a,323512075,2551106556,2014-01-26T05:49:34.253Z,2014-05-15T06:32:07.292Z
170,772e9f01189a301dcdd78363e06b3271,1172892373,2717572677,2010-09-23T21:02:33.372Z,2011-02-01T00:46:05.835Z
171,414657b0d6444a6b95d34e9ad993be44,710287938,537502258,2012-01-20T15:15:21.085Z,2012-01-27T18:08:22.029Z
172,39f30073e7a84d4611bcc20f357abcd9,349638752,764347014,2010-02-20T05:15:26.118Z,2010-04-26T04:15:24.349Z
173,9e717ffa60fc14f755cafbdd3a5c3b37,372339982,2233866195,2011-05-04T01:29:56.860Z,2011-08-09T18:58:52.988Z
174,32b5ec3233f84ed2e9fe084ba4594b4e,361935088,2812415210,2014-09-29T04:23:10.961Z,2014-10-19T01:30:20.538Z
175,094af5b0324fe0056cfbc05bd660cac2,762103951,181301326,2011-09-04T02:04:22.045Z,2011-12-29T12:35:02.294Z
176,17d493273ff6e56faa9aa27dfa869958,3130736343,4890642750,2010-01-25T11:25:00.754Z,2010-07-07T16:14:40.177Z
177,5307d1f3012f998dc422ff13cc1763a1,4286631734,2159836554,2014-01-08T16:53:21.544Z,2014-03-29T18:25:38.631Z
178,d9261b7bea8f2982bc350db4011cca0b,731858636,1631169672,2008-07-31T02:16:17.007Z,2008-10-20T13:34:51.778Z
179,e9b9759dbca526827bea823f8f6ef114,110709129,2232186757,2010-06-13T15:23:02.581Z,2010-06-26T18:06:43.290Z
180,b6dcfe4c6f782dca0193098045259065,2788008630,22730293,2014-05-03T08:32:16.875Z,2014-09-10T07:08:48.046Z
181,bbe855bd77799a9b9cac357d3da6cd34,259207112,240810350,2009-06-29T08:25:02.988Z,2009-10-20T22:08:54.746Z
182,b606aabe63a1164eca2254b3885c8ca0,148777927,19052376,2011-09-02T21:30:30.064Z,2011-09-20T21:12:58.204Z
183,48b935a84e8340023b8429a2e799d9c7,2928177655,24001196,2013-08-18T12:12:16.970Z,2013-10-13T17:11:02.397Z
184,ae98d9437b91e1550b50395042175ecf,454628393,2595314899,2007-01-11T10:24:06.657Z,2007-01-29T14:07:14.700Z
185,685a8e977fcedb90ee00683e316d961f,3012143882,450364208,2014-09-18T08:45:26.850Z,2014-09-27T18:52:59.834Z
186,aea8348a1a465d59fd3130a2316a5b31,142592735,4021714812,2008-11-24T13:26:11.841Z,2009-02-12T03:24:35.928Z
187,2f39996791b89dacbd81d701a0d75cc8,252758709,2541358173,2013-12-22T15:09:44.082Z,2013-12-22T17:18:25.252Z
188,8465197ca50f4c7a44a398f001427c02,2341064798,974615851,2008-03-25T23:56:04.023Z,2008-07-16T21:11:10.866Z
189,7abae265df20c52156cec00e8ddae891,15679228,2181320261,2008-07-28T11:51:03.296Z,2008-12-03T07:10:38.148Z
190,8076a9970fec597b59b208254fc50957,19802846,237113949,2016-05-20T01:10:42.935Z,2016-07-01T16:59:05.107Z
191,1a8a6352db38ac79373c44bd6723e2b7,19087651,1659207414,2013-07-01T11:53:11.057Z,2013-11-28T02:45:02.580Z
192,4a836e97288a95922f534fe19017a165,4333210042,2423981280,2016-06-28T18:40:41.154Z,2016-08-18T05:11:38.843Z
193,7c005700a861a98e3a27a123c87266ff,832442269,726556154,2014-08-31T21:44:16.956Z,2014-10-15T02:23:50.602Z
194,183c090a5243b65c7b0e113ec0693145,305202800,156822216,2008-03-19T18:08:30.946Z,2008-06-21T05:58:35.935Z
195,812099ccabee94bf2f5ba308460e6298,138204314,848409474,2017-04-01T02:23:47.539Z,2017-09-10T21:46:32.792Z
196,cffac709870fe18b33d2af7946207d4d,2837008555,2289040586,2008-10-01T21:50:01.821Z,2008-11-26T15:25:43.621Z
197,44b01aa5d0477330fc03a73602c0b092,627328453,253697272,2008-07-13T20:50:29.548Z,2008-11-23T13:56:46.536Z
198,c4fb26db963826971d4c3f990d56288e,3147425056,318169110,2005-07-23T22:04:54.570Z,2005-08-24T03:52:21.997Z
199,31f7d60580f6e6136568e32f9ae49ceb,3661915516,1112764278,2008-03-22T22:51:09.148Z,2008-06-04T15:41:40.870Z
200,26aab18c60ebb7ecaf7181d1fb7b9875,3157081124,260477132,2011-07-18T20:21:13.204Z,2011-07-26T05:25:17.316Z
201,bf2a103ba792321e6a7df378c1f76c34,2446135554,3401332193,2013-06-06T03:02:08.482Z,2013-08-09T03:03:39.794Z
202,afe95dccc9f8850cda65e77a9b36c3e5,135092899,870845882,2015-12-07T17:58:12.411Z,2016-01-16T19:21:34.592Z
203,3670e7a61c1440f3124dead03addcd41,48680856,2423614613,2006-06-21T14:00:02.762Z,2006-10-28T23:31:11.487Z
204,ec4ac07fa320619a5fe06ca25de90023,419081441,974615851,2015-09-25T23:20:33.368Z,2016-01-14T06:22:58.248Z
205,58f6dcf918d45e2433647edf48c2df73,145162495,290547439,2017-12-26T18:50:00.851Z,2018-05-15T08:10:05.948Z
206,113160666168395aba1778048b1335c9,42217478,2230650614,2016-03-20T17:07:12.506Z,2016-08-30T19:08:15.716Z
207,a2c60bd99420db9264ea8eb01a14b4bd,4727492000,55430541,2015-09-09T01:32:24.043Z,2015-12-07T20:02:55.957Z
208,d8ff946959a5d7cb6df65ae4fd15c016,2828738514,95024887,2017-02-27T13:57:05.018Z,2017-04-19T07:40:51.997Z
